trade_price,trade_size,side,best_bid,best_ask,bid_depth5,ask_depth5,is_taker
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,0.00155,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.53,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.52,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.52,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.52,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.52,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.52,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.52,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.52,0.00028,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.52,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.52,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.52,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108519.52,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108518.0,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108518.0,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108518.0,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.99,0.02435,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.99,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.99,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.99,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.99,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.98,0.00069,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.9,0.00069,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,0.00012,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,6e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,0.01,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,0.00921,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,0.00362,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,0.00253,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,0.00251,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.35,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.34,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.34,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.34,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.34,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.34,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.34,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.34,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.34,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.34,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.34,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.34,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108517.34,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108515.73,0.00069,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108515.66,0.00069,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108514.97,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108514.92,0.00307,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108513.33,0.00571,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108513.01,9e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108512.67,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108512.26,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108511.67,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108511.07,0.00045,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108511.07,0.00073,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108511.07,0.00112,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.61,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.61,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.61,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.61,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.6,0.0046,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.56,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.56,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.56,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.56,5e-05,buy,108470.13,108470.14,2.9197900000000008,12.33856,0
108510.55,0.00249,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,0.00386,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,0.00535,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,0.0005,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,0.00049,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,0.00049,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,0.00386,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.55,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.54,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.22,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.22,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,0.00011,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.22,0.001,buy,108470.13,108470.14,2.9197900000000008,12.33856,0
108510.21,0.001,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,0.00921,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,0.0005,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,0.00197,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,0.0005,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,0.00011,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,0.00022,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.21,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.2,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.2,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.2,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.2,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.2,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.2,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.2,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.2,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.2,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.2,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.2,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.2,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.05,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.05,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.05,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.04,0.07191,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.04,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.04,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.04,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.04,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108510.0,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,0.0005,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,0.03125,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.85,0.00046,buy,108470.13,108470.14,2.9197900000000008,12.33856,0
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,0.00921,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,0.00016,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,0.00049,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,0.00252,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,0.00252,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,0.00049,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,8e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,0.00024,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,0.00135,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.84,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.83,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.83,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.83,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.83,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.83,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.83,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.83,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.83,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.83,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.83,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.83,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.42,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.42,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.42,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.42,0.00092,buy,108470.13,108470.14,2.9197900000000008,12.33856,0
108509.41,0.0005,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.42,6e-05,buy,108470.13,108470.14,2.9197900000000008,12.33856,0
108509.41,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,0.00022,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,0.00921,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,0.0005,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,0.00049,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.41,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.4,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.4,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.4,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.4,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.4,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.4,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.4,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.4,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.4,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.4,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.4,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.04,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.04,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.04,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.04,0.0127,buy,108470.13,108470.14,2.9197900000000008,12.33856,0
108509.03,0.0005,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.04,9e-05,buy,108470.13,108470.14,2.9197900000000008,12.33856,0
108509.04,0.0185,buy,108470.13,108470.14,2.9197900000000008,12.33856,0
108509.04,0.00184,buy,108470.13,108470.14,2.9197900000000008,12.33856,0
108509.04,0.00186,buy,108470.13,108470.14,2.9197900000000008,12.33856,0
108509.04,6e-05,buy,108470.13,108470.14,2.9197900000000008,12.33856,0
108509.04,5e-05,buy,108470.13,108470.14,2.9197900000000008,12.33856,0
108509.03,0.009,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,0.0042,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,0.00049,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,0.00014,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,0.0008,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.03,7e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108509.02,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108508.94,9e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
108508.28,5e-05,sell,108470.13,108470.14,2.9197900000000008,12.33856,1
